,name,uri,genres,artist
1996,Be Like You (feat. Broods),4onD2lx2ohTTT48FRDCH7h,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",Whethan
1997,Can't Hide,7CotyU8EcChJlqOFnxPPmI,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",Whethan
1998,Savage (feat. Flux Pavilion & MAX),0kD586ste6xyDRqUYhVlCh,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",Whethan
1999,Crowded Places,6kNMg11e0ApnTmExdayfA1,"['acoustic pop', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop', 'indiecoustica', 'neo mellow', 'pop rock', 'worship']",BANKS
2000,Whole Heart,4Z1t1aMRif8ES212kTN8H2,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Gryffin
2001,Bare Bones,7qHoVZ6076OGx18G6W5vQ9,"['indie folk', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise
2002,watch,7eB1V5LvAdxCc7brfGhRRo,"['electropop', 'pop']",Billie Eilish
2003,bellyache,51NFxnQvaosfDDutk0tams,"['electropop', 'pop']",Billie Eilish
2004,Rigamortus,2b3KgzISdjZVNPJJ1945nw,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar
2005,Bad Things,63fj7dR4QGRHDHKZStUuAY,['german pop'],Milky Chance
2006,Six Feet Under,2VlLbhGLVJgdOW7kKdWWFc,"['electropop', 'pop']",Billie Eilish
2007,Bored,04sN26COy28wTXYj3dMoiZ,"['electropop', 'pop']",Billie Eilish
2008,Bellyache - Marian Hill Remix,61X077SWMs5aAGQHhf4pd0,"['electropop', 'pop']",Billie Eilish
2009,COPYCAT - Sofi Tukker Remix,2njUxZ4151DWIrfIK3loFj,"['electropop', 'pop']",Billie Eilish
2010,MyBoi - TroyBoi Remix,1T3E8z6VMXSsACrBSQHTkN,"['electropop', 'pop']",Billie Eilish
2011,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib,"['electropop', 'pop']",Billie Eilish
2012,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,"['electropop', 'pop']",Billie Eilish
2013,&burn (with Vince Staples),7uX3gufAoBVqKVoD3dBLLD,"['electropop', 'pop']",Billie Eilish
2014,For Good Reason,4X5WbOQ8m2j4FqjvHTr3hu,"['canadian indie', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",Bahamas
2015,Ain't Gonna Lose You,5TrGiICdTlodTEXxVhPmai,"['acoustic pop', 'neo mellow', 'south carolina indie']",Brett Dennen
2016,No Place,5DVVw9e4D656vURT3pfnjg,"['australian electropop', 'indietronica']",RÜFÜS DU SOL
2017,Giorgio by Moroder,0oks4FnzhNp5QPTZtoet7c,"['canadian contemporary r&b', 'canadian pop', 'pop']",Daft Punk
2018,Jumper - 1998 Edit,3354J49VpkbZJho7Ztdzpw,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",Third Eye Blind
2019,She's so High,7mnGQesk1TzQLzQ9bYWZPR,['pop rock'],Tal Bachman
2020,Always - Ocular Remix,12fDGoIEO5T8hdWvOkmOiH,"['australian house', 'deep groove house']",POOLCLVB
2021,Always - Odd Mob Remix,6CDsZHJwrjZm1bl8UuA9X6,"['australian house', 'deep groove house']",POOLCLVB
2022,Mr. Redundant,2yPiN3T8Z0YE4uovhPyaB3,"['indie folk', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise
2023,Lady Lie,50bmpfgcV29ouRVDfr5wOc,"['indie folk', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise
2024,Fever Pitch,5vyt44455ipNNVSYq8fYY7,"['indie folk', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise
2025,Cocaine Jesus,0ZAbupc7jAQpG9IxojQ3s3,"['indie folk', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise
2026,Devil Like Me,0HsGh7cboYz6cVMIyFrQ8j,"['indie folk', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise
2027,Girls That Dance,11gXs1fmRhR5Q6PxD3Lhr4,['alternative r&b'],Masego
2028,Not Over,6bWYbiIvTo3WRQJaXb3ABS,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",Kasbo
2029,You,4gRuC34ZpRcpVXxMXM1csQ,"['new french touch', 'tropical house']",Petit Biscuit
2030,Alone,4p1NHiFP4PfV7eW1183Ej9,"['new french touch', 'tropical house']",Petit Biscuit
2031,Memories,2EEZdCeGp095urJDE3wEpS,"['new french touch', 'tropical house']",Petit Biscuit
2032,Demain - Bigflo & Oli X Petit Biscuit,79m95shJaTK0aSogeQQTyD,"['francoton', 'french pop', 'rap conscient']",Bigflo & Oli
2033,Sunset Lover,3WRQUvzRvBDr4AxMWhXc5E,"['new french touch', 'tropical house']",Petit Biscuit
2034,Bara Du,2bjZY6qnQWOLpS0n1TtrbM,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",Kasbo
2035,When I Get There,2sKTYRCgUHXmIhI2hoBuZE,['electropop'],Big Wild
2036,Murmurs,7iI5UbldKfxHjPbMgVwxfc,"['gainesville indie', 'indie psych-pop']",Hundred Waters
2037,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",5PnBpKOVvQxeFvXVNYSoxs,"['gainesville indie', 'indie psych-pop']",Hundred Waters
2038,Bloodstain,3vHTlIT5uIilAFf6Cy69tr,"['edm', 'electropop', 'future bass', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house', 'vapor soul', 'vapor twitch']",Wrabel
2039,I Want You so Bad,4K8XcIz6J1VoZQaJ0xQiOT,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'vapor soul']",Glades
2040,Winnebago (feat. Quinn XCII & Daniel Wilson),2FVm4ADgYRIQWlpYKDPdl9,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Gryffin
2041,Venus & River,3Tcb0KTrKKE2C8cGTRscpj,"['alternative dance', 'metropopolis', 'modern rock']",Capital Cities
2042,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,"['alternative dance', 'metropopolis', 'modern rock']",Capital Cities
2043,One Minute More,0NYLOvWtvJdyeceDD9R1Vw,"['alternative dance', 'metropopolis', 'modern rock']",Capital Cities
2044,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Calvin Harris
2045,Falling (Whethan Redo),4DWAQLUA3lF3Ozcqni5UY9,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",Opia
2046,Pursuit Of Happiness - Extended Steve Aoki Remix,5PX4uS1LqlWEPL69phPVQQ,"['dark trap', 'emo rap', 'memphis hip hop', 'underground hip hop', 'vapor trap']",Kid Cudi
2047,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,"['dark trap', 'emo rap', 'memphis hip hop', 'underground hip hop', 'vapor trap']",Kid Cudi
2048,Sunrise,5hMxgvMmI99alD8JJpjO0w,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",Childish Gambino
2049,I Want You,6RvJLhiH0BVryvko6C4HUA,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2050,Insecure,5qGyAI7P31LhnMhmloHaR4,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2051,The Wave,77cfHbRoHkHelQFWODXlVr,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2052,Half Love,5ifX5aMUoHUIMIgotaefNq,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2053,Panic Attacks (feat. Yoshi Flower),1FV0GhHQdhZsWiuBKGMplw,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2054,Sensations - Whethan Remix,3Rhbpb5OUI4BbK580AUpew,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2055,Hallucinating,24Yy3FTpcOkcAbpzRKIFjw,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2056,Forever (feat. Elohim),2Ll8pInBZeY7ELfVgNNmQa,"['canadian electronic', 'edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",Ekali
2057,Fuck Your Money,7C9LL3VLYFjwvBpqTGz3PC,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2058,Panic Attacks (feat. Yoshi Flower) - DENM Remix,41YyqFkNjbL1fkFBNQbUXf,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2059,Make Time,7kv8WogLfELHaKukL9IjZM,"['electropop', 'indie pop rap', 'pop', 'pop rap']",Quinn XCII
2060,Come Home,3p8LPCCe2y7cosybYJlX7Y,"['edm', 'electropop', 'indie soul', 'tropical house', 'vapor soul', 'vapor twitch']",BAYNK
2061,Vibe,3cbgUz3NTglWlY0tuzQiQO,"['indie electropop', 'vapor soul', 'vapor twitch']",MELVV
2062,Truth,0C7sbRykiD9VGrz1rXmv0T,"['electropop', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']",Shallou
2063,Light,6jq6rcOikCZAmjliAgAmfT,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",San Holo
2064,Sound of Walking Away,3t3oNm7M0HXf7ILqA7vCTP,"['edm', 'electropop', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']",ILLENIUM
2065,Surreal,03D9dvJvM8hvoZ90babytA,"['electropop', 'future bass', 'vapor soul', 'vapor twitch']",Louis Futon
2066,Found You,7HSNDCmILAqYrMZh4tZgp4,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",Kasbo
2067,Like It's Over (feat. MNDR),4y6PSWptEEDATKmja2xzCu,"['edm', 'electropop', 'future bass', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house', 'vapor soul', 'vapor twitch']",Jai Wolf
2068,31 / 10 (feat. Dave Gibson),2YDCZEMZYbETqsIbpEoUpq,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'social media pop']",RKCB
2069,Over You (feat. Frida Sundemo),2HNTf5dk2MLXr8cGrSYjcK,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",Kasbo
2070,Cassette,3GweDldi2HrraUKLexWUeb,"['electropop', 'indie electropop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']",ayokay
2071,Fake Denim,0lNFKo6PVwAGnEdZfp9UfT,"['electropop', 'indie pop rap', 'pop', 'pop rap']",Quinn XCII
2072,The Shine (feat. Chelsea Cutler),5p6eKTYwFYitUS617IMtyd,"['electropop', 'indie electropop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']",ayokay
2073,Sleepy Eyes,07CQ0ux2CwbaVN05sfG1zN,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Elohim
2074,Superlove (feat. Oh Wonder),6tv43DiBgTHgC0dtID2MXW,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",Whethan
2075,Show Me,3y8fG2oGK5sx7liKZ9oyx7,['electropop'],Big Wild
2076,One Day At A Time,1W0zPxHrUF4H2xmWkO97Ea,"['electropop', 'indie pop rap', 'pop', 'pop rap']",Quinn XCII
2077,Rewind,5FAK7GY5W3PUBPLkJ6R2wq,"['electropop', 'future bass', 'vapor soul', 'vapor twitch']",Louis Futon
2078,Lie,6QcrReLyoun4xrPVsZ5OJE,"['electropop', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']",Shallou
2079,Wait,0lUO60zSnd20AlKB5Wg0qS,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",NoMBe
2080,Sixteen,3nKatogrQGQkY1BGPPoiiK,"['electropop', 'pop', 'post-teen pop']",Chelsea Cutler
2081,Naive,3i9fMFpVYB7FKmy9NCuzwS,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'social media pop']",RKCB
2082,Another Day in Paradise,4gHSezW5CHZCvjAUjF2pd5,"['electropop', 'indie pop rap', 'pop', 'pop rap']",Quinn XCII
2083,When We Were Young,4mEILaBM7bKZqKAun5tABu,"['alt z', 'dance pop', 'edm', 'electro house', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",Lost Kings
2084,Always Been You,7cWyFwAaxdK2HSRuiRkMjy,"['electropop', 'indie pop rap', 'pop', 'pop rap']",Quinn XCII
2085,About Me,5zSYqb7jGGfP7EkA6rrS5a,"['edm', 'electropop', 'indie soul', 'tropical house', 'vapor soul', 'vapor twitch']",BAYNK
2086,The City (with Quinn XCII),5IrKXci1IzuUEowWOhTv8o,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
2087,Dark Fantasy,7yNK27ZTpHew0c55VvIJgm,"['chicago rap', 'rap']",Kanye West
2088,All Of The Lights (Interlude),4D6TpthzUVNTjWQqfBW5Kb,"['chicago rap', 'rap']",Kanye West
2089,Monster,1ZHYJ2Wwgxes4m8Ba88PeK,"['chicago rap', 'rap']",Kanye West
2090,So Appalled,6K07Ahf6V7CAQn0ikrOztl,"['chicago rap', 'rap']",Kanye West
2091,Hell Of A Life,3rCNmRonlHN1TXQLcG3dSk,"['chicago rap', 'rap']",Kanye West
2092,Lost In The World,2Im64pIz6m0EJKdUe6eZ8r,"['chicago rap', 'rap']",Kanye West
2093,Blame Game,4EndPA8b6FDWYp1RgsnLEB,"['chicago rap', 'rap']",Kanye West
2094,Runaway,3DK6m7It6Pw857FcQftMds,"['chicago rap', 'rap']",Kanye West
2095,Devil In A New Dress,1UGD3lW3tDmgZfAVDh6w7r,"['chicago rap', 'rap']",Kanye West
2096,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,"['chicago rap', 'rap']",Kanye West
2097,Gorgeous,23SZWX2IaDnxmhFsSLvkG2,"['chicago rap', 'rap']",Kanye West
2098,Famous,19a3JfW8BQwqHWUMbcqSx8,"['chicago rap', 'rap']",Kanye West
2099,Fade,3cCxoOgfi6hgt8MNteuiiD,"['chicago rap', 'rap']",Kanye West
2100,Violent Crimes,2VYb3Fb5iK5Y8HGZ8oEEkp,"['chicago rap', 'rap']",Kanye West
2101,All Mine,3qnoOm4fwZPBS116f5hpgF,"['chicago rap', 'rap']",Kanye West
2102,Right To It (with Ashe),6aLpLTAUASREvQE105XOb3,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
2103,Phone Died (feat. blaise railey),3aPjfdefl7jmCFWflWYaJC,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
2104,Last To Leave (feat. Caroline Ailin),4v0134PgBTGsFJiGcV4eJk,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
2105,It's Strange (feat. K.Flay),2Th9BGKvfZG8bKQSACitwG,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
2106,Better Not (feat. Wafia),447yWcDPg1ddgcHBLGpJC0,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
2107,Big Amount,1SuyAVNwN6nxyoQl6W7Eg4,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2 Chainz
2108,In My Feelings,0bAkKNCQfWkexHFn7fIKns,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake
2109,Today,2AkFFLcVLifVGFDOtMaKZl,"['chillwave', 'ninja']",ODESZA
2110,People Crying Every Night,2XBWT6qciUWR1HCmiPwrEV,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",A R I Z O N A
2111,Love Myself,36phXHOKx8rO7CMp2vNX4x,"['dance pop', 'pop', 'post-teen pop']",Hailee Steinfeld
2112,Hear Your Heart,1lUXBhmQYL8k0YkPVV6j6I,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2113,Heavy Handed,2Dj6ZPP38xQnVKDmFhvHkA,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2114,Running,0uFsAn03qdu7YAMVTDjoIj,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2115,Sparks,5d6kimf9jAqvWOHWE0nV1q,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2116,Wait In Line,7pG5LgzNUJRi34ZJ3H2K94,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2117,Stealing Cars,3aBOGGAjllxDqGRgewnYIu,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2118,Clocks Go Forward,5RmdT9ENbeGpAfToyNuOQo,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2119,If You Ever Want To Be In Love,0UGRfHjN5t2qRMgfTpYnd3,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2120,When We Were On Fire,4p6cAXMndDfxWe6oCzqfuU,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2121,Scars,2cAybAa8GqYLhiqgrkrNUp,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2122,Collide,4OF1jvruJaAzVpHjZlEsxj,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2123,Get Out While You Can,3WFdSqXYwxpJA2khqdb8Jw,"['modern rock', 'neo mellow', 'pop', 'pop rock']",James Bay
2124,Don't Miss It,1sKuHiB2kQ6JORnS38wU9y,"['indie soul', 'uk alternative pop']",James Blake
2125,Babys,3JyF8ScODLObqENFb9shYF,"['pop', 'post-teen pop']",Bon Iver
2126,Woods,35zX9FPuA6qg9bqx79eskS,"['pop', 'post-teen pop']",Bon Iver
2127,Blood Bank,7qUoDTmVj07qUf6ZBDhWKl,"['pop', 'post-teen pop']",Bon Iver
2128,Beach Baby,7oRNU7Tmek0nm2lqyDojoG,"['pop', 'post-teen pop']",Bon Iver
2129,Creature Fear,7H2zem6ynyk67mqqXDIwDS,"['pop', 'post-teen pop']",Bon Iver
2130,Team,2WNJUbFqc5cZBKUq6O4tpm,"['pop', 'post-teen pop']",Bon Iver
2131,Blindsided,4cTD99OSLy19Uh2exKRQNa,"['pop', 'post-teen pop']",Bon Iver
2132,Skinny Love,2cbic3TiUENlJX91y67ARR,"['pop', 'post-teen pop']",Bon Iver
2133,The Wolves (Act I and II),2K9aNlFNoh2UVY7K7iPMnS,"['pop', 'post-teen pop']",Bon Iver
2134,Lump Sum,0kz4nEVFUNcYXLgzOKQnWh,"['pop', 'post-teen pop']",Bon Iver
2135,Beth/Rest,6UI6aabe8NSRgTVySHn6CP,"['pop', 'post-teen pop']",Bon Iver
2136,Calgary,4lGb7vjGqK8OZhXRozj0Go,"['pop', 'post-teen pop']",Bon Iver
2137,Towers,5rP9Weh1uFtlyRGqnzyQnd,"['pop', 'post-teen pop']",Bon Iver
2138,"Minnesota, WI",4cawaZVzboa3UYqgR4kalj,"['pop', 'post-teen pop']",Bon Iver
2139,Perth,6TVs7Lap6ZcrpZk1xfOgtv,"['pop', 'post-teen pop']",Bon Iver
2140,00000 Million,7BdtdBfrIufJOOCdA0CeJC,"['pop', 'post-teen pop']",Bon Iver
2141,____45_____,14iePHBA4OZzeMp0gtMehM,"['pop', 'post-teen pop']",Bon Iver
2142,666 ʇ,7eRU0RltchvgOTSbX6vmdv,"['pop', 'post-teen pop']",Bon Iver
2143,21 M◊◊N WATER,3mAyjnYIWLeDixdNO6Joz6,"['pop', 'post-teen pop']",Bon Iver
2144,10 d E A T h b R E a s T ⚄ ⚄,4Bb9UvyIN5lEYThNwxDIQE,"['pop', 'post-teen pop']",Bon Iver
2145,22 (OVER S∞∞N),5oK98mpTJSU0iqLHN1hZ3y,"['pop', 'post-teen pop']",Bon Iver
2146,Bonfire Heart,6H2NtlZr110yO3uwphiTKk,"['neo mellow', 'pop', 'pop rock']",James Blunt
2147,1973,1BV0m40U0M4t1SLIsDnwZl,"['neo mellow', 'pop', 'pop rock']",James Blunt
2148,Goodbye My Lover,6gxycjJNMgmAyfzUXBN80P,"['neo mellow', 'pop', 'pop rock']",James Blunt
2149,OK,32y9LSjv2Q49T3NnkETXCm,"['dutch hip hop', 'tropical house']",Robin Schulz
2150,You're Beautiful,0vg4WnUWvze6pBOJDTq99k,"['neo mellow', 'pop', 'pop rock']",James Blunt
2151,If It's Not With You,1FmeXV0soZJ7QSQrY7dWaz,"['speedrun', 'video game music']",Phoenix
2152,Everything Is Everything,3pzJXZ1PW3l3B69PoTx5lC,"['speedrun', 'video game music']",Phoenix
2153,Goodbye Soleil,3nP5Rjts2idbT408wRdNrw,"['speedrun', 'video game music']",Phoenix
2154,Lasso,7GUVaGNiu11HXN2aqF6Rir,"['speedrun', 'video game music']",Phoenix
2155,Too Young,2THkQauDWMvJgXFGPY4iKB,"['speedrun', 'video game music']",Phoenix
2156,Lisztomania,6ZrlXT6mUMEgomN128iekU,"['speedrun', 'video game music']",Phoenix
2157,Science of Fear,40MgpK0HeGjUyR1SJpvxSi,"['alternative dance', 'australian indie', 'indie rock', 'modern rock']",The Temper Trap
2158,Fools,7zOBJFmezyMr5YQklSHrVZ,"['alternative dance', 'australian indie', 'indie rock', 'modern rock']",The Temper Trap
2159,Who I Want You to Love,6ESXCUaK7TTcRuw1GV6RS4,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2160,Wake Me,6YArGkJUr82ehzRFa2YaRK,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2161,Reckless Love,1K8ZuQfhINJkswTTzTG036,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2162,Wild Heart,7pK4jm4HiNaYVzL2zbQSoG,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2163,Shadow,21BrL78LaCFPx572SYolGo,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2164,Dream Of Mickey Mantle,5HDcQM2yGnrtHjcYKjp3x4,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2165,Hate That You Know Me,7FqScuVJysPgwVFcepFJks,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2166,Everybody Lost Somebody,4JkOsslKrWDYYb5dcft9AH,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2167,Let's Get Married,4PKorFhOq9YfwOGJx0cOiJ,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2168,I Miss Those Days,7kK5ihEqZcXEWr1r8o99E2,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2169,Nothing Is U,4PDuIdU1oXL4hHfriaOXFv,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2170,Foreign Girls,7taGa7J1rarzpRgukrnkMk,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
2171,Around the World,1Y6DGcTCuMAtw8KB3h4W3q,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2172,Scar Tissue,2QOMGq8wVTZbLmh7McrvgF,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2173,Otherside,3CeYdUfGPCjKMDYyI1PpCh,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2174,Get on Top,3s3oiCHAHLWmKZUYk1ozJG,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2175,Californication,34KTEhpPjq6IAgQg2yzJAL,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2176,Easily,3DmOWG8OD9eR12180fmJqf,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2177,Porcelain,1OgyTG8JVzJghfAWm4gI3C,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2178,Emit Remmus,72PfyhTg1qeoofRWfcyOan,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2179,This Velvet Glove,0GIDR7iLJgV5fJwdcv8TXo,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2180,Savior,60zaXKLFGQ4hPH7NtTcfq1,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2181,Purple Stain,2vdZmlUDt7TS71a07nHZ7f,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2182,Right on Time,2wwCGuL8lENunDvl0Bxty8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2183,Road Trippin',7Gpr3kKk4BMgItz6UbI73q,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2184,Turn It Again,4gJgHqy4BVCIEcGvx0hGLw,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2185,Death of a Martian,21YMiAQTystq882x5Sh0R5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2186,Storm in a Teacup,1JTrNAEJN6HCviUe9xMpAq,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2187,We Believe,3Or10XF8LCimAlD8k4TmCn,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2188,Make You Feel Better,42DSTal38NakfMCu7RuNcv,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
2189,Animal Bar,5vCK2zLPho1HZ9jTBNzMQ3,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
